"fixed acidity","volatile acidity","citric acid","residual sugar","chlorides","free sulfur dioxide","total sulfur dioxide","density","pH","sulphates","alcohol","quality"
-0.1079,0.04943,-0.2609,-0.0163,-0.0141,0.11443,-0.0334,-0.1179,0.06999,-0.0288,0.07338,0.07279
-0.0725,0.03573,-0.1309,-0.0232,-0.0174,0.15669,0.04781,-0.0327,-0.0244,-0.0408,-0.0958,-0.1272
-0.1079,0.13163,-0.2709,-0.0506,0.05932,-0.1390,-0.1147,-0.0349,0.10936,-0.0467,-0.0958,-0.1272
-0.0371,0.09053,-0.2709,-0.0780,0.01424,-0.1390,-0.1182,-0.0775,0.09361,-0.0467,-0.1419,-0.1272
-0.0459,0.11793,-0.2109,-0.0437,-0.0141,0.05810,-0.0405,-0.0342,0.06999,0.01907,0.07338,-0.1272
-0.1964,0.07683,-0.2509,-0.0095,-0.0308,0.14260,-0.0016,-0.2325,0.12510,-0.1246,0.08877,-0.1272
-0.0725,0.04258,-0.0509,-0.0506,-0.0091,0.38204,0.04781,-0.1289,-0.1662,-0.1426,-0.1881,-0.1272
-0.1167,0.03573,0.00902,0.15487,-0.0041,-0.0545,0.07961,-0.0305,0.00699,0.02506,0.08877,0.07279
-0.1344,0.07683,-0.2709,0.01104,0.05932,-0.0123,-0.0475,-0.1003,0.10148,-0.0168,0.13492,0.07279
-0.1344,0.07683,-0.2709,0.01104,0.05932,-0.0123,-0.0475,-0.1003,0.10148,-0.0168,0.13492,0.07279
0.02481,0.07341,0.40902,-0.0506,0.52676,0.04401,0.03368,-0.0313,-0.2292,0.29452,-0.1727,-0.1272
-0.1787,0.33710,-0.2709,-0.0369,-0.0074,0.01584,-0.0793,-0.1744,0.21959,-0.0647,0.11954,-0.3272
0.13100,-0.0533,0.10902,-0.0026,-0.0107,0.25528,0.06901,0.03768,-0.1268,-0.0467,-0.0958,-0.1272
-0.0105,0.17272,-0.2709,-0.0232,0.00256,-0.0404,-0.0723,0.07733,0.04636,-0.1186,-0.1266,-0.3272
0.01596,-0.1080,0.04902,-0.0506,-0.0358,0.14260,0.01601,-0.1605,0.05424,0.03703,0.21184,0.07279
-0.0990,0.02889,-0.2209,-0.0163,-0.0107,0.00176,-0.0369,-0.0812,0.05424,-0.0348,-0.0189,0.07279
-0.0990,0.02889,-0.2209,-0.0163,-0.0107,0.00176,-0.0369,-0.0812,0.05424,-0.0348,-0.0189,0.07279
0.18410,-0.0670,0.22902,-0.0163,-0.0324,-0.0404,-0.0970,-0.0548,-0.1662,0.12685,0.15031,0.07279
-0.1256,-0.0806,0.03902,-0.0369,-0.0141,0.07218,0.01601,-0.0048,0.12510,-0.0647,-0.1419,0.07279
-0.2495,-0.0259,-0.2409,-0.0506,-0.0725,0.17077,0.14322,-0.4366,0.14873,0.09691,0.55031,0.47279
-0.2937,-0.1012,-0.2609,-0.0643,-0.0658,0.14260,0.04781,-0.4336,0.30621,0.05500,0.55031,0.07279
-0.0902,-0.0601,-0.0709,-0.0643,-0.0642,0.11443,0.06195,-0.2383,0.05424,-0.0527,0.19646,0.07279
-0.2141,-0.0464,-0.2709,-0.0437,-0.0174,0.12852,-0.0087,-0.2126,0.14873,-0.0767,0.11954,-0.1272
-0.0725,0.03573,-0.0709,-0.0369,-0.0241,0.25528,-0.0087,-0.1326,-0.1662,-0.1366,-0.1727,-0.1272
-0.0459,0.03573,-0.1409,-0.0300,0.02426,0.01584,-0.0369,-0.1722,-0.0559,-0.0767,0.11954,0.07279
-0.0282,0.12820,-0.0509,-0.0163,-0.0208,-0.0404,0.12202,0.00978,-0.0559,-0.0707,-0.1419,0.07279
0.01596,-0.0875,0.12902,0.25761,-0.0625,-0.1813,-0.1288,-0.0797,-0.0244,-0.0587,0.24261,-0.3272
-0.1167,0.11108,-0.2709,-0.0437,0.04429,-0.1813,-0.1288,-0.0283,0.03062,-0.0348,-0.1112,0.07279
-0.0282,0.12820,-0.0509,-0.0163,-0.0208,-0.0404,0.12202,0.00978,-0.0559,-0.0707,-0.1419,0.07279
0.13100,-0.1560,0.11902,-0.0574,-0.0425,-0.1813,-0.1323,-0.1429,-0.1347,-0.0527,0.16569,0.27279
-0.1079,-0.0464,-0.0709,-0.0437,-0.0174,0.17077,0.02661,-0.0841,0.04636,-0.0108,-0.0035,0.07279
-0.1079,-0.0464,-0.0709,-0.0437,-0.0174,0.17077,0.02661,-0.0841,0.04636,-0.0108,-0.0035,0.07279
-0.0371,0.16245,-0.2709,-0.0369,-0.0057,-0.0968,-0.0864,-0.0408,0.01487,0.01308,0.07338,0.07279
0.03366,0.06998,0.00902,0.01104,0.01424,0.01584,0.07961,0.04356,-0.0402,-0.0168,-0.0343,0.07279
-0.1167,-0.0738,-0.0809,-0.0163,-0.0274,0.02993,-0.0369,-0.1458,0.06211,-0.0587,0.07338,-0.1272
0.26374,-0.1080,0.22902,-0.0506,0.00422,0.05810,0.00188,0.04356,-0.1268,-0.0527,0.01184,-0.1272
-0.1079,-0.2519,0.16902,-0.0026,-0.0324,0.01584,-0.0546,-0.2545,0.03062,-0.0707,0.30415,0.07279
-0.0282,0.04943,-0.1909,0.00419,-0.0525,-0.1813,-0.1394,-0.2853,-0.0717,-0.1725,0.39646,-0.1272
-0.1167,0.04943,0.02902,0.13432,-0.0324,0.05810,0.22449,0.17572,-0.0087,0.30649,-0.0343,-0.1272
-0.1167,0.04943,0.02902,0.13432,-0.0324,0.05810,0.22449,0.17572,-0.0087,0.30649,-0.0343,-0.1272
-0.0636,0.14532,-0.2709,-0.0437,0.02092,-0.1390,-0.1217,-0.1128,0.03849,-0.0408,0.08877,-0.1272
-0.0105,0.07341,-0.1709,-0.0300,-0.0241,0.12852,0.04781,-0.0269,-0.0166,0.05500,0.07338,0.07279
-0.2141,-0.0909,-0.1409,-0.0095,-0.0525,-0.0264,-0.0652,-0.2295,0.24321,0.00709,0.30415,0.07279
-0.0725,0.15560,-0.2709,-0.0437,-0.0057,-0.1390,-0.1217,-0.0019,0.02274,-0.1006,-0.1112,-0.3272
-0.0105,0.07341,-0.1709,-0.0300,-0.0241,0.12852,0.04781,-0.0269,-0.0166,0.05500,0.07338,0.07279
-0.1521,0.06998,-0.2709,0.12063,0.00923,0.49471,0.10965,-0.0856,-0.0874,-0.1246,-0.1419,-0.1272
-0.1521,0.06998,-0.2709,0.12063,0.00923,0.49471,0.10965,-0.0856,-0.0874,-0.1246,-0.1419,-0.1272
-0.0990,0.00149,-0.1309,-0.0300,-0.0391,-0.0123,-0.0617,-0.2582,0.03062,-0.0288,0.25800,0.07279
-0.2318,0.04943,-0.2709,-0.0780,-0.0408,-0.0686,-0.1005,-0.3551,0.10936,-0.0587,0.27338,0.07279
-0.0636,0.72067,-0.2709,-0.0300,0.08269,-0.1531,-0.1323,-0.1458,0.14873,-0.1545,0.07338,-0.5272
-0.2760,0.08026,-0.2709,-0.0266,-0.0124,-0.0123,-0.0652,-0.1693,0.36920,-0.0288,0.31954,0.07279
-0.1433,0.22752,-0.2009,-0.0369,0.02092,0.05810,0.03721,-0.0562,0.22747,0.04901,0.19646,0.07279
0.06905,-0.1080,0.04902,-0.0300,-0.0391,-0.1672,-0.1111,-0.0724,-0.0087,0.08494,0.11954,0.07279
-0.0282,-0.1697,0.16902,-0.0506,-0.0107,0.17077,0.07608,-0.1275,0.03849,0.00110,0.11954,-0.1272
-0.0636,0.17957,-0.0609,-0.0163,-0.0007,0.07218,0.07608,-0.0915,-0.1504,-0.1306,-0.1881,-0.1272
-0.0725,0.05628,-0.0109,-0.0437,-0.0241,0.11443,0.14675,-0.0460,-0.0087,-0.0767,-0.0958,-0.1272
0.12215,0.11108,0.04902,-0.0026,0.00089,0.08626,0.15735,0.08467,-0.0166,-0.0228,-0.0496,-0.1272
-0.1344,0.10423,-0.1809,0.09323,-0.0324,-0.0123,-0.0617,-0.1106,0.07786,-0.0827,0.10415,-0.3272
0.12215,0.11108,0.04902,-0.0026,0.00089,0.08626,0.15735,0.08467,-0.0166,-0.0228,-0.0496,-0.1272
-0.1167,0.06313,-0.1709,-0.0780,-0.0274,0.15669,0.05841,-0.0548,-0.0244,-0.0288,-0.1881,-0.1272
-0.0725,0.05628,-0.0109,-0.0437,-0.0241,0.11443,0.14675,-0.0460,-0.0087,-0.0767,-0.0958,-0.1272
-0.1610,-0.0122,-0.1209,0.03158,-0.0391,-0.0545,-0.0687,-0.2824,0.01487,-0.0408,0.36569,0.07279
-0.0282,0.44669,-0.0609,-0.0437,-0.0074,-0.0264,-0.0193,-0.1047,0.02274,-0.1126,0.01184,-0.1272
-0.1167,-0.1149,-0.0609,-0.0163,-0.0024,0.05810,0.06548,-0.0856,0.06999,-0.0707,-0.0496,0.07279
-0.1167,-0.1149,-0.0609,-0.0095,-0.0024,0.11443,0.07961,-0.0871,0.06999,-0.0767,-0.0496,0.07279
-0.0725,0.06998,-0.0009,-0.0369,-0.0074,0.01584,0.15735,-0.0430,-0.0402,-0.0467,-0.0958,0.07279
-0.2583,0.14532,-0.2709,-0.0916,-0.0775,0.00176,-0.0016,-0.3059,0.55030,-0.0408,0.31954,0.07279
0.13985,-0.0601,0.18902,-0.0232,0.00589,-0.0827,-0.0193,-0.0269,-0.1032,0.01907,0.22723,0.07279
-0.0725,0.06998,-0.0009,-0.0369,-0.0074,0.01584,0.15735,-0.0430,-0.0402,-0.0467,-0.0958,0.07279
0.06905,0.15902,0.40902,-0.0574,0.54513,0.02993,0.06195,-0.0166,-0.3237,0.40230,-0.2035,0.07279
0.12215,0.09053,0.06902,0.00419,0.01090,-0.0545,0.14675,0.08908,-0.0402,0.00110,-0.0496,-0.1272
-0.2937,0.14532,-0.2709,-0.0916,-0.0775,0.00176,-0.0016,-0.3059,0.55030,-0.0408,0.31954,0.07279
0.06905,-0.1286,0.14902,-0.0506,-0.0491,-0.0968,-0.1005,-0.2075,-0.1032,-0.0647,0.15031,-0.1272
0.06905,-0.1149,0.11902,-0.0506,-0.0458,0.07218,0.03014,-0.1319,-0.1032,0.09691,0.08877,0.27279
-0.1433,-0.0464,-0.0309,-0.0574,-0.0174,0.02993,-0.0440,-0.1429,0.06211,-0.0348,0.02723,0.07279
-0.1433,-0.0464,-0.0309,-0.0574,-0.0174,0.02993,-0.0440,-0.1429,0.06211,-0.0348,0.02723,0.07279
-0.1433,-0.0464,-0.0309,-0.0574,-0.0174,0.02993,-0.0440,-0.1429,0.06211,-0.0348,0.02723,0.07279
-0.1433,-0.0464,-0.0309,-0.0574,-0.0174,0.02993,-0.0440,-0.1429,0.06211,-0.0348,0.02723,0.07279
-0.1610,-0.0053,-0.1609,-0.0506,-0.0241,-0.0404,-0.0299,-0.0915,0.02274,-0.0827,-0.1727,-0.1272
-0.0813,0.04943,-0.0109,-0.0300,-0.0074,0.01584,0.15735,-0.0430,-0.0166,-0.0587,-0.0958,0.07279
-0.0813,0.04943,-0.0109,-0.0300,-0.0074,0.01584,0.15735,-0.0430,-0.0166,-0.0587,-0.0958,0.07279
-0.0459,0.23437,-0.0109,0.08638,0.03261,0.21302,0.07255,-0.0048,-0.0402,-0.1186,-0.1881,-0.1272
0.00711,-0.0943,-0.1709,-0.0574,-0.0208,-0.1390,-0.0758,-0.0687,-0.1741,-0.1366,-0.1112,0.07279
0.06905,0.16930,-0.0509,-0.0232,-0.0141,-0.0545,0.00541,0.06265,-0.1032,-0.0887,-0.1266,-0.1272
-0.0990,0.21039,-0.2709,-0.0369,0.13110,-0.1672,-0.1253,-0.0489,0.06211,-0.0827,-0.0650,-0.1272
-0.1521,0.03573,-0.2509,-0.0095,-0.0308,0.04401,-0.0228,-0.2112,0.05424,0.00110,0.33492,0.07279
-0.2052,-0.0190,-0.2709,-0.0780,-0.0508,-0.0123,-0.0723,-0.1664,0.03849,-0.1246,-0.1419,-0.1272
-0.2052,-0.0190,-0.2709,-0.0780,-0.0508,-0.0123,-0.0723,-0.1664,0.03849,-0.1246,-0.1419,-0.1272
-0.2052,-0.0190,-0.2709,-0.0780,-0.0508,-0.0123,-0.0723,-0.1664,0.03849,-0.1246,-0.1419,-0.1272
-0.0725,-0.0122,-0.2509,-0.0574,-0.0057,-0.0404,-0.0546,-0.1003,0.03849,-0.0707,0.01184,0.07279
-0.0725,-0.0122,-0.2509,-0.0574,-0.0057,-0.0404,-0.0546,-0.1003,0.03849,-0.0707,0.01184,0.07279
-0.0725,-0.0122,-0.2509,-0.0574,-0.0057,-0.0404,-0.0546,-0.1003,0.03849,-0.0707,0.01184,0.07279
-0.0636,0.00834,-0.2509,-0.0574,-0.0041,0.01584,-0.0546,-0.0628,0.04636,-0.0887,-0.0035,0.07279
-0.0725,-0.0122,-0.2509,-0.0574,-0.0057,-0.0404,-0.0546,-0.1003,0.03849,-0.0707,0.01184,0.07279
0.28144,-0.0738,0.20902,0.00419,-0.0174,-0.1109,-0.0935,0.13020,-0.1741,-0.0767,0.08877,-0.1272
-0.0105,-0.0601,-0.0309,-0.0163,-0.0408,-0.0827,-0.0652,-0.0452,-0.0481,-0.0767,-0.0343,0.07279
-0.1964,0.04258,-0.2609,-0.0300,-0.0525,-0.1531,-0.1182,-0.1488,0.16447,-0.0587,0.15031,-0.1272
-0.0990,0.08710,-0.2409,-0.0506,-0.0158,-0.1249,-0.1217,-0.0643,0.02274,-0.1605,-0.1419,-0.1272
-0.0990,0.08710,-0.2409,-0.0506,-0.0158,-0.1249,-0.1217,-0.0643,0.02274,-0.1605,-0.1419,-0.1272
-0.1256,0.02889,-0.2709,0.01789,-0.0107,0.07218,-0.0193,-0.1150,0.07786,-0.0827,0.05800,-0.1272
0.06020,0.04943,0.01902,-0.0369,-0.0308,0.22711,0.09375,-0.0151,0.02274,-0.0527,-0.0650,-0.1272
-0.0990,0.06313,-0.2609,-0.0163,-0.0375,-0.1109,-0.0016,-0.2515,0.00699,-0.0887,0.21184,0.07279
-0.0636,0.08026,-0.2409,-0.0437,-0.0024,-0.0264,0.03721,0.01125,0.04636,-0.1186,-0.0189,-0.1272
-0.0636,0.08026,-0.2409,-0.0437,-0.0024,-0.0264,0.03721,0.01125,0.04636,-0.1186,-0.0189,-0.1272
-0.0990,0.03573,-0.2409,-0.0163,-0.0174,-0.1249,-0.0652,-0.0783,0.03062,-0.0827,-0.0650,-0.1272
-0.1964,-0.1423,-0.0209,-0.0506,-0.0024,-0.1531,-0.0511,-0.1546,0.03849,-0.1306,-0.0496,-0.1272
-0.1964,-0.1286,-0.0209,-0.0506,-0.0057,-0.1672,-0.0652,-0.1546,0.03849,-0.1306,-0.0496,-0.1272
-0.0902,-0.0670,-0.0309,-0.0026,-0.0158,0.15669,0.07255,-0.0195,0.22747,-0.0408,0.10415,0.07279
-0.0813,0.07683,-0.1009,0.19597,0.13444,0.50880,0.18209,0.04503,-0.0244,-0.0947,-0.1419,-0.1272
0.29029,-0.0361,0.12902,-0.0780,0.00589,-0.1390,-0.0652,0.02153,-0.1898,-0.0048,-0.0599,0.07279
0.07790,0.00834,0.03902,-0.0163,0.04095,-0.0686,-0.0299,0.01786,-0.0559,-0.0587,0.07338,-0.1272
-0.0017,0.22067,-0.1309,-0.0026,0.00923,-0.0404,0.02661,0.03622,0.03849,-0.0707,-0.0496,-0.1272
0.29029,-0.0361,0.12902,-0.0780,0.00589,-0.1390,-0.0652,0.02153,-0.1898,-0.0048,-0.0599,0.07279
-0.0282,0.20697,-0.0009,-0.0369,-0.0124,-0.0686,0.05841,-0.0166,-0.0166,-0.1066,-0.0958,-0.3272
-0.0990,0.05286,-0.2509,-0.0437,0.01424,-0.0827,-0.0546,-0.1282,0.11723,-0.0767,0.21184,0.07279
-0.0459,-0.0190,-0.1809,-0.0232,0.04596,-0.0827,-0.0157,0.02594,-0.1032,-0.0228,-0.1419,-0.1272
-0.0902,0.14532,-0.1909,-0.0574,0.01090,-0.0827,-0.0051,-0.0724,-0.0559,-0.0947,-0.0958,-0.1272
-0.1256,0.00834,0.02902,-0.0232,0.00089,-0.0968,0.20682,0.03695,-0.0481,0.31248,0.01184,0.07279
-0.0282,0.16587,0.04902,-0.0300,-0.0141,0.00176,0.09728,-0.0137,-0.0323,-0.0947,-0.0958,0.07279
-0.1521,0.05628,-0.2709,-0.0643,-0.0308,-0.1672,-0.1359,-0.2046,0.01487,-0.1725,-0.0035,-0.3272
0.03366,0.17272,0.23902,-0.0574,0.54680,-0.0545,0.06901,-0.0379,-0.2449,0.30649,-0.1881,-0.1272
-0.0725,0.03573,0.28902,0.03843,0.10940,-0.1531,-0.1147,-0.1458,-0.0796,0.22266,0.18108,0.07279
0.03366,0.17272,0.23902,-0.0574,0.54680,-0.0545,0.06901,-0.0379,-0.2449,0.30649,-0.1881,-0.1272
-0.0548,0.15217,-0.0009,0.08638,0.03761,0.25528,0.15029,-0.0078,-0.0559,-0.1246,-0.1727,-0.1272
-0.1344,0.19669,-0.2709,-0.0916,0.29972,0.00176,-0.0617,-0.1495,0.00699,-0.0887,-0.0958,-0.5272
-0.0990,0.02204,-0.0109,-0.0369,-0.0074,-0.0404,0.18916,-0.0651,-0.0402,-0.0827,-0.0804,-0.1272
-0.0105,0.24464,-0.0709,-0.0780,-0.0024,-0.1249,-0.0546,-0.1576,-0.1583,-0.1186,-0.0650,-0.1272
-0.2760,-0.0259,-0.0109,-0.0163,0.00422,0.10035,0.09728,-0.1062,0.31408,-0.0228,0.27338,0.07279
-0.0990,-0.0533,-0.1209,-0.0369,-0.0158,-0.0827,-0.0652,-0.0482,-0.0166,-0.0887,-0.0804,0.07279
-0.0725,0.02889,-0.2509,0.00419,-0.0174,-0.0686,-0.0405,-0.0863,0.03849,-0.0228,0.05800,0.07279
-0.0725,0.02889,-0.2509,0.00419,-0.0174,-0.0686,-0.0405,-0.0863,0.03849,-0.0228,0.05800,0.07279
-0.1344,0.20697,-0.1809,-0.0506,-0.0224,-0.1672,-0.0758,-0.1032,0.05424,-0.1246,-0.1266,-0.1272
-0.0282,0.04943,-0.0509,-0.0300,-0.0124,0.12852,0.20682,-0.0452,-0.0087,-0.1006,-0.0804,-0.1272
-0.0282,0.04943,-0.0509,-0.0300,-0.0124,0.12852,0.20682,-0.0452,-0.0087,-0.1006,-0.0804,-0.1272
-0.1079,0.15560,-0.1209,-0.0506,0.03261,0.05810,0.13262,-0.0599,-0.0953,-0.0947,-0.1419,-0.1272
-0.0282,0.19327,-0.0209,0.05898,-0.0191,0.25528,0.13615,-0.0048,-0.0953,-0.1426,-0.1881,-0.1272
-0.0813,0.07683,-0.2009,-0.0506,0.02092,-0.1109,-0.0829,-0.0474,-0.0087,-0.0467,-0.1266,-0.1272
-0.0813,0.07683,-0.2009,-0.0506,0.02092,-0.1109,-0.0829,-0.0474,-0.0087,-0.0467,-0.1266,-0.1272
-0.1521,0.07683,0.03902,0.24391,-0.0074,-0.1249,0.00894,0.03181,0.03062,0.01308,-0.0189,-0.1272
-0.1433,-0.0327,-0.2509,-0.0232,-0.0124,0.28345,0.22802,-0.1106,-0.1662,-0.0767,-0.1112,-0.1272
-0.2052,-0.0259,-0.2709,-0.0163,-0.0324,-0.0123,-0.0475,-0.2809,0.21172,-0.0408,0.31954,0.07279
-0.0282,0.07683,-0.0509,-0.0095,0.01090,-0.1531,-0.0475,-0.0460,0.04636,-0.0467,0.08877,-0.1272
-0.1079,0.06313,-0.2109,-0.0848,-0.0291,-0.1531,-0.1217,-0.1869,-0.1111,-0.1066,-0.0958,-0.1272
-0.0282,-0.0053,-0.0209,-0.0369,-0.0158,0.04401,0.04428,-0.0460,-0.0087,-0.1066,-0.0343,-0.1272
-0.1698,0.02889,-0.1309,0.09323,-0.0291,0.15669,0.09375,-0.0041,0.00699,-0.1066,-0.1881,-0.1272
0.02481,0.10765,-0.1709,-0.0643,0.00756,-0.1813,-0.1217,0.05163,-0.0008,-0.0048,-0.1343,0.07279
0.03366,0.10080,-0.1709,-0.0643,0.00422,-0.1672,-0.1253,0.05163,-0.0008,-0.0048,-0.1343,-0.1272
-0.0902,0.04258,-0.0109,-0.0369,-0.0124,0.01584,0.20329,-0.0665,-0.0244,-0.0827,-0.0804,-0.1272
-0.1167,0.04943,-0.1509,-0.0232,-0.0074,-0.0404,-0.0652,-0.0107,0.16447,-0.0228,-0.0343,0.27279
-0.0990,0.09738,-0.2709,-0.0232,-0.0324,-0.0827,-0.0793,-0.0841,0.08573,0.03703,0.10415,0.07279
-0.0371,0.11108,-0.0609,-0.0300,-0.0124,0.24119,0.33403,-0.0401,-0.0481,-0.0887,-0.0804,-0.1272
-0.0371,0.11108,-0.0609,-0.0300,-0.0124,0.24119,0.33403,-0.0401,-0.0481,-0.0887,-0.0804,-0.1272
-0.0636,-0.1560,0.14902,-0.0369,-0.0592,-0.1390,-0.0793,-0.0327,0.10148,0.09691,0.22723,0.07279
-0.0990,-0.1354,0.05902,-0.0574,-0.0441,-0.1813,-0.1182,-0.0548,-0.0638,0.26458,-0.0650,0.47279
-0.0282,-0.0190,0.11902,0.00419,-0.0091,-0.0545,-0.0016,0.12873,0.09361,-0.0228,0.04261,0.07279
-0.0548,-0.1697,0.02902,-0.0369,-0.0425,0.02993,-0.0440,-0.1135,-0.0244,0.14482,0.13492,0.27279
-0.0105,-0.1971,0.06902,0.17542,-0.0425,-0.1109,-0.0864,0.04796,-0.0717,0.16877,0.07338,0.07279
-0.2052,-0.0122,-0.2709,-0.0300,-0.0391,0.33979,0.02661,-0.1282,0.18022,0.16278,0.04261,0.07279
-0.0194,-0.1628,0.08902,-0.0232,-0.0658,0.26936,0.02308,-0.1282,-0.0323,0.21068,0.30415,0.27279
-0.2052,-0.0122,-0.2709,-0.0300,-0.0391,0.33979,0.02661,-0.1282,0.18022,0.16278,0.04261,0.07279
-0.1521,0.29601,-0.2709,-0.0506,-0.0091,-0.1531,-0.1076,-0.2310,0.14873,-0.1306,0.22723,0.07279
-0.1698,-0.0396,0.12902,-0.0095,-0.0274,-0.1109,-0.0970,-0.0327,0.19597,0.04302,0.02723,0.07279
-0.0105,-0.1971,0.06902,0.17542,-0.0425,-0.1109,-0.0864,0.04796,-0.0717,0.16877,0.07338,0.07279
0.13985,0.02889,-0.0209,-0.0369,0.02760,-0.0545,0.15029,-0.0327,-0.2134,0.14482,-0.0496,-0.1272
0.14870,-0.1423,0.31902,-0.0232,-0.0174,-0.1813,-0.1111,0.19481,-0.0874,0.07296,-0.1266,-0.1272
-0.1875,0.03573,-0.2709,-0.0643,-0.0375,-0.1109,-0.1005,-0.0107,0.19597,0.10889,-0.1573,-0.1272
0.14870,-0.1423,0.31902,-0.0232,-0.0174,-0.1813,-0.1111,0.19481,-0.0874,0.07296,-0.1266,-0.1272
-0.0902,-0.1286,0.05902,-0.0026,-0.0391,0.07218,-0.0334,-0.1135,0.03062,0.06697,0.25800,0.27279
-0.0459,0.00149,-0.2609,-0.0643,-0.0174,-0.1813,-0.0970,-0.1282,-0.1189,-0.1186,-0.0958,-0.1272
-0.0548,0.07683,-0.0609,-0.0232,-0.0174,0.22711,0.30576,-0.0841,-0.0323,-0.1246,-0.0804,-0.1272
-0.0459,0.00149,-0.2609,-0.0643,-0.0174,-0.1813,-0.0970,-0.1282,-0.1189,-0.1186,-0.0958,-0.1272
-0.0725,-0.0875,-0.0909,-0.0643,-0.0141,0.11443,0.04075,-0.0181,0.02274,-0.0467,-0.1573,-0.1272
-0.1167,0.00834,-0.2709,-0.0300,-0.0141,0.32570,0.03014,-0.0841,0.06211,0.10889,0.15031,0.07279
-0.1698,0.00149,-0.1809,0.09323,0.05932,-0.0264,-0.0546,0.00391,0.14873,0.00709,0.08877,-0.3272
-0.0017,-0.1834,0.09902,-0.0780,-0.0191,-0.1109,-0.0829,0.04796,-0.0402,0.02506,-0.1266,0.07279
-0.0017,-0.1834,0.09902,-0.0780,-0.0191,-0.1109,-0.0829,0.04796,-0.0402,0.02506,-0.1266,0.07279
-0.0548,-0.2039,0.09902,-0.0506,-0.0692,0.10035,0.04781,0.02594,0.07786,0.03104,0.25800,0.07279
-0.0636,-0.0806,0.05902,-0.0026,-0.0158,-0.1390,-0.0829,-0.0768,-0.0087,-0.0467,0.11954,-0.1272
-0.0459,0.07683,-0.2709,-0.0437,-0.0258,0.15669,0.03014,-0.0401,-0.0008,-0.0168,0.08877,-0.1272
-0.0371,-0.2382,0.12902,-0.0232,-0.0642,0.31162,0.07255,-0.0548,0.01487,0.16278,0.13492,-0.1272
-0.0813,-0.0806,-0.0309,-0.0506,-0.0358,0.02993,0.00188,-0.0841,0.04636,-0.0228,-0.0035,-0.1272
-0.0636,-0.0670,0.03902,-0.0300,-0.0308,-0.0404,0.09728,-0.0695,-0.0402,-0.0707,-0.0804,0.07279
-0.2141,-0.0601,-0.2709,-0.0643,-0.0759,-0.1813,-0.1253,-0.1722,0.13298,0.11488,0.19646,0.07279
-0.1964,-0.0875,-0.1109,-0.0506,-0.0308,-0.0686,-0.0758,-0.0915,0.08573,0.04901,-0.0496,0.27279
0.16640,0.00834,0.09902,0.88090,0.21124,0.55105,0.17149,0.50978,-0.1032,0.06697,-0.2189,0.07279
0.16640,0.00834,0.09902,0.88090,0.21124,0.55105,0.17149,0.50978,-0.1032,0.06697,-0.2189,0.07279
0.14870,-0.1012,0.10902,-0.0643,0.13611,0.15669,0.15382,0.17572,-0.1268,-0.0048,-0.2958,-0.1272
-0.1344,0.26519,0.01902,0.15487,-0.0291,-0.0123,-0.0263,-0.0717,0.17235,-0.0707,0.10415,-0.1272
-0.1167,0.04258,-0.2709,-0.0574,-0.0592,-0.1813,-0.1359,-0.0548,0.07786,-0.1126,-0.0189,-0.1272
-0.0902,0.09738,-0.2509,-0.0232,-0.0258,0.21302,0.16089,-0.0797,0.00699,0.01308,0.09902,0.07279
-0.0990,-0.1080,0.04902,-0.0369,-0.0425,-0.0123,-0.0652,-0.1502,-0.0638,0.04302,0.13492,0.27279
-0.0813,0.17615,-0.0809,0.18227,0.01090,0.04401,0.18209,0.02814,-0.1189,-0.0827,-0.1317,0.07279
-0.1256,0.06998,-0.2509,-0.0437,-0.0158,0.02993,-0.0581,0.02741,0.06999,0.05500,-0.0958,-0.1272
-0.1256,0.03573,-0.0709,-0.0540,-0.0491,-0.1109,-0.0864,-0.2589,0.05424,-0.1006,0.19646,-0.1272
-0.0902,0.09738,-0.2509,-0.0232,-0.0258,0.21302,0.16089,-0.0797,0.00699,0.01308,0.10415,0.07279
-0.0813,0.17615,-0.0809,0.18227,0.01090,0.04401,0.18209,0.02814,-0.1189,-0.0827,-0.1266,0.07279
-0.1256,0.06998,-0.2509,-0.0437,-0.0158,0.02993,-0.0581,0.02741,0.06999,0.05500,-0.0958,-0.1272
-0.1344,0.09738,-0.2709,-0.0437,-0.0124,0.08626,-0.0263,0.01933,0.06999,0.04901,-0.1112,-0.1272
-0.1256,0.03573,-0.2609,-0.0437,-0.0124,0.33979,0.02661,0.00611,0.06999,0.04302,-0.1112,-0.1272
-0.0990,-0.1012,0.03902,-0.0369,-0.0525,-0.0123,-0.0617,-0.1488,-0.0638,0.06098,0.13492,0.47279
-0.0990,-0.1080,0.04902,-0.0369,-0.0425,-0.0123,-0.0652,-0.1502,-0.0638,0.04302,0.13492,0.27279
-0.0459,-0.1423,0.16902,0.01104,0.02760,-0.1109,-0.1041,0.04209,0.01487,0.07296,0.08877,0.27279
-0.1521,0.03573,-0.2509,-0.0369,-0.0425,0.29753,0.02308,-0.2207,0.03062,0.06098,0.18108,0.27279
-0.0636,-0.0259,0.05902,-0.0437,-0.0224,0.15669,0.13615,0.02300,0.07786,-0.0467,-0.2189,-0.1272
0.29914,-0.0533,0.35902,-0.0232,-0.0241,-0.1249,-0.0829,0.21977,-0.0796,0.01907,0.07338,0.07279
-0.1610,0.25491,-0.2709,-0.0643,-0.0592,-0.0968,-0.1041,-0.1524,0.14873,-0.0168,0.07338,0.07279
